ContentID,ParentContentID,AssociateType,AssociateID,FileName,PageTitle,AdditionalPageTitle,MetaKeywords,MetaDescription,Template,CreatedDate,CreatedByUserID,PublishedDate,LastUpdated,UpdatedByUserID,Protected,Rank,ProductRank,Enabled,Featured,RedirectContentID,Views,MapID,GalleryID,NotificationType,category_content_id,tbl_Product_ProductID,tbl_Product_ManufacturerID,tbl_Product_Code,tbl_Product_MPN,tbl_Product_GTIN,tbl_Product_Price,tbl_Product_PriceWholesale,tbl_Product_SalePrice,tbl_Product_TotalStock,tbl_Product_Weight,tbl_Product_Width,tbl_Product_Height,tbl_Product_Location,tbl_Product_ShippingAdditional,tbl_Product_SpecificShippingTypeID,tbl_Product_Featured,tbl_Product_Derivative1,tbl_Product_Derivative2,tbl_Product_GoogleProductCategory,tbl_Product_GoogleAdwordsLabels,tbl_Product_GoogleAdwordsRedirect,tbl_Product_SpecialNote,tbl_Product_SpecialNoteShort,productType,tbl_derivative_DerivativeID,tbl_derivative_ProductID,tbl_derivative_Title,tbl_derivative_Title2,tbl_derivative_TotalStock,tbl_derivative_ProductImage,tbl_derivative_SwatchImage,tbl_derivative_BackInStock,tbl_derivative_Price,tbl_derivative_PriceWholesale,tbl_derivative_Weight,tbl_derivative_Location,tbl_derivative_Enabled,tbl_derivative_Code,tbl_derivative_DerivRank,tbl_derivative_DerivGTIN,tbl_derivative_DerivMPN
2172,0,Product,1757,/glass-bottles-amber-kingston-with-tamper-evident-dropper-cap-100ml/2/,Glass Bottles Amber Kingston with Tamper Evident Dropper Cap 100ml,| Kingston Amber Glass Bottle 100ml with Tamper Evident Dropper Cap,"kingston, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, tamper, dropper cap",Kingston glass bottles with a tamper evident black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on.,product.aspx,8/15/2012,1,8/15/2012,2/6/2016,6,0,1,0,1,0,0,7983,0,0,0,48,1757,14,,,,9.9,7.92,0,,1400,0,0,L2C/LD1J,0,0,0,Size,n/a,,,,,,config,3098,1757,Case of 50,n/a,0,,,,46,36.8,7,L2C/LD1J,1,,1
2172,0,Product,1757,/glass-bottles-amber-kingston-with-tamper-evident-dropper-cap-100ml/2/,Glass Bottles Amber Kingston with Tamper Evident Dropper Cap 100ml,| Kingston Amber Glass Bottle 100ml with Tamper Evident Dropper Cap,"kingston, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, tamper, dropper cap",Kingston glass bottles with a tamper evident black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on.,product.aspx,8/15/2012,1,8/15/2012,2/6/2016,6,0,1,0,1,0,0,7983,0,0,0,48,1757,14,,,,9.9,7.92,0,,1400,0,0,L2C/LD1J,0,0,0,Size,n/a,,,,,,config,3097,1757,Case of 100,n/a,0,,,,80.5,64.4,19.04,L2C/LD1J,1,,1
2173,0,Product,1758,/glass-bottles-amber-with-tamper-evident-dropper-cap-10ml/,Glass Bottles Amber with Tamper Evident Dropper Cap 10ml,| Kingston Amber Glass Bottle 10ml with Tamper Evident Dropper Cap,"kingston, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, tamper, dropper cap",Glass bottles amber 10ml with a tamper evident black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on.,product.aspx,8/15/2012,1,8/15/2012,3/30/2018,2,0,1,0,1,0,0,7500,0,0,0,48,1758,14,,,,6.12,8.9,0,,400,0,0,L2B/LD1J,0,0,0,Size,n/a,,,,,,config,3103,1758,Each,n/a,0,,,,0.83,0.66,0.04,L2B/LD1J,1,,1
2173,0,Product,1758,/glass-bottles-amber-with-tamper-evident-dropper-cap-10ml/,Glass Bottles Amber with Tamper Evident Dropper Cap 10ml,| Kingston Amber Glass Bottle 10ml with Tamper Evident Dropper Cap,"kingston, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, tamper, dropper cap",Glass bottles amber 10ml with a tamper evident black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on.,product.aspx,8/15/2012,1,8/15/2012,3/30/2018,2,0,1,0,1,0,0,7500,0,0,0,48,1758,14,,,,6.12,8.9,0,,400,0,0,L2B/LD1J,0,0,0,Size,n/a,,,,,,config,3100,1758,Case of 10,n/a,0,,,,7.47,5.98,0.4,L2B/LD1J,1,,1
2173,0,Product,1758,/glass-bottles-amber-with-tamper-evident-dropper-cap-10ml/,Glass Bottles Amber with Tamper Evident Dropper Cap 10ml,| Kingston Amber Glass Bottle 10ml with Tamper Evident Dropper Cap,"kingston, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, tamper, dropper cap",Glass bottles amber 10ml with a tamper evident black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on.,product.aspx,8/15/2012,1,8/15/2012,3/30/2018,2,0,1,0,1,0,0,7500,0,0,0,48,1758,14,,,,6.12,8.9,0,,400,0,0,L2B/LD1J,0,0,0,Size,n/a,,,,,,config,3102,1758,Case of 50,n/a,0,,,,33.2,26.56,2,L2B/LD1J,1,,1
2173,0,Product,1758,/glass-bottles-amber-with-tamper-evident-dropper-cap-10ml/,Glass Bottles Amber with Tamper Evident Dropper Cap 10ml,| Kingston Amber Glass Bottle 10ml with Tamper Evident Dropper Cap,"kingston, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, tamper, dropper cap",Glass bottles amber 10ml with a tamper evident black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on.,product.aspx,8/15/2012,1,8/15/2012,3/30/2018,2,0,1,0,1,0,0,7500,0,0,0,48,1758,14,,,,6.12,8.9,0,,400,0,0,L2B/LD1J,0,0,0,Size,n/a,,,,,,config,3101,1758,Case of 100,n/a,0,,,,58.1,46.48,4,L2B/LD1J,1,,1
2174,0,Product,1759,/glass-bottles-amber-kingston-with-tamper-evident-dropper-cap-30ml/2/,Glass Bottles Amber Kingston with Tamper Evident Dropper Cap 30ml,| Kingston Amber Glass Bottle 30ml with Tamper Evident Dropper Cap,"kingston, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, tamper, dropper cap",Kingston glass bottles with a tamper evident black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on.,product.aspx,8/15/2012,1,8/15/2012,2/6/2016,6,0,1,0,1,0,0,7904,0,0,0,48,1759,14,,,,7.74,6.19,0,,600,0,0,L2B/LD1J,0,0,0,Size,n/a,,,,,,config,3107,1759,Each,n/a,0,,,,1,0.8,0.06,L2B/LD1J,1,,1
2174,0,Product,1759,/glass-bottles-amber-kingston-with-tamper-evident-dropper-cap-30ml/2/,Glass Bottles Amber Kingston with Tamper Evident Dropper Cap 30ml,| Kingston Amber Glass Bottle 30ml with Tamper Evident Dropper Cap,"kingston, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, tamper, dropper cap",Kingston glass bottles with a tamper evident black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on.,product.aspx,8/15/2012,1,8/15/2012,2/6/2016,6,0,1,0,1,0,0,7904,0,0,0,48,1759,14,,,,7.74,6.19,0,,600,0,0,L2B/LD1J,0,0,0,Size,n/a,,,,,,config,3104,1759,Case of 10,n/a,0,,,,9,7.2,0.6,L2B/LD1J,1,,1
2174,0,Product,1759,/glass-bottles-amber-kingston-with-tamper-evident-dropper-cap-30ml/2/,Glass Bottles Amber Kingston with Tamper Evident Dropper Cap 30ml,| Kingston Amber Glass Bottle 30ml with Tamper Evident Dropper Cap,"kingston, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, tamper, dropper cap",Kingston glass bottles with a tamper evident black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on.,product.aspx,8/15/2012,1,8/15/2012,2/6/2016,6,0,1,0,1,0,0,7904,0,0,0,48,1759,14,,,,7.74,6.19,0,,600,0,0,L2B/LD1J,0,0,0,Size,n/a,,,,,,config,3106,1759,Case of 50,n/a,0,,,,40,32,3,L2B/LD1J,1,,1
2174,0,Product,1759,/glass-bottles-amber-kingston-with-tamper-evident-dropper-cap-30ml/2/,Glass Bottles Amber Kingston with Tamper Evident Dropper Cap 30ml,| Kingston Amber Glass Bottle 30ml with Tamper Evident Dropper Cap,"kingston, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, tamper, dropper cap",Kingston glass bottles with a tamper evident black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on.,product.aspx,8/15/2012,1,8/15/2012,2/6/2016,6,0,1,0,1,0,0,7904,0,0,0,48,1759,14,,,,7.74,6.19,0,,600,0,0,L2B/LD1J,0,0,0,Size,n/a,,,,,,config,3105,1759,Case of 104,n/a,0,,,,72.8,58.24,6.24,L2B/LD1J,1,,1
2175,0,Product,1760,/glass-bottles-amber-kingston-with-tamper-evident-dropper-cap-50ml/2/,Glass Bottles Amber Kingston with Tamper Evident Dropper Cap 50ml,| Kingston Amber Glass Bottle 50ml with Tamper Evident Dropper Cap,"kingston, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, tamper, dropper cap",Kingston glass bottles with a tamper evident black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on.,product.aspx,8/15/2012,1,8/15/2012,2/6/2016,6,0,1,0,1,0,0,7615,0,0,0,48,1760,14,,,,8.1,6.48,0,,1000,0,0,L2C/LD1J,0,0,0,Size,n/a,,,,,,config,3111,1760,Each,n/a,0,,,,1.08,0.86,0.1,L2C/LD1J,1,,1
2175,0,Product,1760,/glass-bottles-amber-kingston-with-tamper-evident-dropper-cap-50ml/2/,Glass Bottles Amber Kingston with Tamper Evident Dropper Cap 50ml,| Kingston Amber Glass Bottle 50ml with Tamper Evident Dropper Cap,"kingston, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, tamper, dropper cap",Kingston glass bottles with a tamper evident black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on.,product.aspx,8/15/2012,1,8/15/2012,2/6/2016,6,0,1,0,1,0,0,7615,0,0,0,48,1760,14,,,,8.1,6.48,0,,1000,0,0,L2C/LD1J,0,0,0,Size,n/a,,,,,,config,3108,1760,Case of 10,n/a,0,,,,9.72,7.78,1,L2C/LD1J,1,,1
2175,0,Product,1760,/glass-bottles-amber-kingston-with-tamper-evident-dropper-cap-50ml/2/,Glass Bottles Amber Kingston with Tamper Evident Dropper Cap 50ml,| Kingston Amber Glass Bottle 50ml with Tamper Evident Dropper Cap,"kingston, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, tamper, dropper cap",Kingston glass bottles with a tamper evident black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on.,product.aspx,8/15/2012,1,8/15/2012,2/6/2016,6,0,1,0,1,0,0,7615,0,0,0,48,1760,14,,,,8.1,6.48,0,,1000,0,0,L2C/LD1J,0,0,0,Size,n/a,,,,,,config,3110,1760,Case of 50,n/a,0,,,,43.2,34.56,5,L2C/LD1J,1,,1
2175,0,Product,1760,/glass-bottles-amber-kingston-with-tamper-evident-dropper-cap-50ml/2/,Glass Bottles Amber Kingston with Tamper Evident Dropper Cap 50ml,| Kingston Amber Glass Bottle 50ml with Tamper Evident Dropper Cap,"kingston, amber, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, tamper, dropper cap",Kingston glass bottles with a tamper evident black screw on cap that has an internal dropper which inserts into the bottle neck as the cap is screwed on.,product.aspx,8/15/2012,1,8/15/2012,2/6/2016,6,0,1,0,1,0,0,7615,0,0,0,48,1760,14,,,,8.1,6.48,0,,1000,0,0,L2C/LD1J,0,0,0,Size,n/a,,,,,,config,3109,1760,Case of 100,n/a,0,,,,75.6,60.48,10.5,L2C/LD1J,1,,1
2176,0,Product,1761,/glass-bottles-amber-kingston-with-tamper-evident-dropper-cap-5ml/2/,Glass Bottles Amber Kingston with Tamper Evident Dropper Cap 5ml,,,,product.aspx,8/15/2012,1,8/15/2012,12/13/2023,2,0,1,0,1,0,0,7492,0,0,0,48,1761,14,,,,6.48,5.18,0,,400,0,0,,0,0,0,Size,n/a,,,,,,config,3115,1761,Each,n/a,0,large_5mltamper.jpg,,,0.72,0.58,0.04,,1,,1
2176,0,Product,1761,/glass-bottles-amber-kingston-with-tamper-evident-dropper-cap-5ml/2/,Glass Bottles Amber Kingston with Tamper Evident Dropper Cap 5ml,,,,product.aspx,8/15/2012,1,8/15/2012,12/13/2023,2,0,1,0,1,0,0,7492,0,0,0,48,1761,14,,,,6.48,5.18,0,,400,0,0,,0,0,0,Size,n/a,,,,,,config,3112,1761,Case of 10,n/a,0,large_5mltamper.jpg,,,6.48,5.18,0.4,,1,,1
2176,0,Product,1761,/glass-bottles-amber-kingston-with-tamper-evident-dropper-cap-5ml/2/,Glass Bottles Amber Kingston with Tamper Evident Dropper Cap 5ml,,,,product.aspx,8/15/2012,1,8/15/2012,12/13/2023,2,0,1,0,1,0,0,7492,0,0,0,48,1761,14,,,,6.48,5.18,0,,400,0,0,,0,0,0,Size,n/a,,,,,,config,3114,1761,Case of 50,n/a,0,large_5mltamper.jpg,,,28.8,23.04,2,,1,,1
2176,0,Product,1761,/glass-bottles-amber-kingston-with-tamper-evident-dropper-cap-5ml/2/,Glass Bottles Amber Kingston with Tamper Evident Dropper Cap 5ml,,,,product.aspx,8/15/2012,1,8/15/2012,12/13/2023,2,0,1,0,1,0,0,7492,0,0,0,48,1761,14,,,,6.48,5.18,0,,400,0,0,,0,0,0,Size,n/a,,,,,,config,3113,1761,Case of 100,n/a,0,large_5mltamper.jpg,,,50.4,40,4,,1,,1
2177,0,Product,1762,/glass-bottles-blue-helmsley-with-black-cap-100ml/2/,Glass Bottles Blue Helmsley with Black Cap 100ml,| Helmsley Blue Glass Bottle 100ml With Black Cap,"helmsley, blue, glass, bottle, storage, oil, massage, carrier, slim, luxury, protect, light, damage",Helmsley bottles are elegant blue glass bottles that come with a plastic black screw on cap.,product.aspx,8/15/2012,1,8/15/2012,11/3/2021,2,0,1,0,0,0,0,5771,0,0,0,48,1762,14,,,,53.57,42.86,0,,3600,0,0,L2E/K1B,0,0,0,Size,n/a,,,,,,config,3118,1762,Each,n/a,0,,,,2.48,1.98,0.15,L2E/LD2H,1,,1
2177,0,Product,1762,/glass-bottles-blue-helmsley-with-black-cap-100ml/2/,Glass Bottles Blue Helmsley with Black Cap 100ml,| Helmsley Blue Glass Bottle 100ml With Black Cap,"helmsley, blue, glass, bottle, storage, oil, massage, carrier, slim, luxury, protect, light, damage",Helmsley bottles are elegant blue glass bottles that come with a plastic black screw on cap.,product.aspx,8/15/2012,1,8/15/2012,11/3/2021,2,0,1,0,0,0,0,5771,0,0,0,48,1762,14,,,,53.57,42.86,0,,3600,0,0,L2E/K1B,0,0,0,Size,n/a,,,,,,config,3116,1762,Case of 24,n/a,0,,,,53.57,42.86,3.6,L2E/LD2H,1,,1
2177,0,Product,1762,/glass-bottles-blue-helmsley-with-black-cap-100ml/2/,Glass Bottles Blue Helmsley with Black Cap 100ml,| Helmsley Blue Glass Bottle 100ml With Black Cap,"helmsley, blue, glass, bottle, storage, oil, massage, carrier, slim, luxury, protect, light, damage",Helmsley bottles are elegant blue glass bottles that come with a plastic black screw on cap.,product.aspx,8/15/2012,1,8/15/2012,11/3/2021,2,0,1,0,0,0,0,5771,0,0,0,48,1762,14,,,,53.57,42.86,0,,3600,0,0,L2E/K1B,0,0,0,Size,n/a,,,,,,config,3117,1762,Case of 48,n/a,0,,,,95.23,76.18,7.2,L2E/LD2H,1,,1
2178,0,Product,1763,/glass-bottles-blue-helmsley-with-black-cap-200ml/2/,Glass Bottles Blue Helmsley with Black Cap 200ml,| Helmsley Blue Glass Bottle 200ml With Black Cap,"helmsley, blue, glass, bottle, storage, oil, massage, carrier, slim, luxury, protect, light, damage",Helmsley bottles are elegant blue glass bottles that come with a plastic black screw on cap.,product.aspx,8/15/2012,1,8/15/2012,8/6/2019,2,0,1,0,0,0,0,6256,0,0,0,48,1763,14,,,,51.26,41.01,0,,4250,0,0,L2E/K1B,0,0,0,Size,n/a,,,,,,config,3121,1763,Each,n/a,0,large_helmsley_200ml.jpg,,,3.35,2.68,0.25,L2E/K1B,1,,1
2178,0,Product,1763,/glass-bottles-blue-helmsley-with-black-cap-200ml/2/,Glass Bottles Blue Helmsley with Black Cap 200ml,| Helmsley Blue Glass Bottle 200ml With Black Cap,"helmsley, blue, glass, bottle, storage, oil, massage, carrier, slim, luxury, protect, light, damage",Helmsley bottles are elegant blue glass bottles that come with a plastic black screw on cap.,product.aspx,8/15/2012,1,8/15/2012,8/6/2019,2,0,1,0,0,0,0,6256,0,0,0,48,1763,14,,,,51.26,41.01,0,,4250,0,0,L2E/K1B,0,0,0,Size,n/a,,,,,,config,3119,1763,Case of 17,n/a,0,large_helmsley_200ml.jpg,,,51.26,41.01,4.25,L2E/K1B,1,,1
2178,0,Product,1763,/glass-bottles-blue-helmsley-with-black-cap-200ml/2/,Glass Bottles Blue Helmsley with Black Cap 200ml,| Helmsley Blue Glass Bottle 200ml With Black Cap,"helmsley, blue, glass, bottle, storage, oil, massage, carrier, slim, luxury, protect, light, damage",Helmsley bottles are elegant blue glass bottles that come with a plastic black screw on cap.,product.aspx,8/15/2012,1,8/15/2012,8/6/2019,2,0,1,0,0,0,0,6256,0,0,0,48,1763,14,,,,51.26,41.01,0,,4250,0,0,L2E/K1B,0,0,0,Size,n/a,,,,,,config,3120,1763,Case of 35,n/a,0,large_helmsley_200ml.jpg,,,93.8,75.04,8.75,L2E/K1B,1,,1
2179,0,Product,1764,/glass-bottles-blue-roll-on-ball-black-cap-12ml/,Glass Bottles Blue Roll On Ball Black Cap 12ml,| Roll on Ball Cap 120ml Glass Bottle Blue,"roll, on, ball, cap, glass, bottle, small, apply, even, smooth, headache, relaxing, , blue",These are a wonderful slim blue glass bottle with roller ball (roll-on) attachment that come with a screw on plastic black cap.,product.aspx,8/15/2012,1,8/15/2012,11/12/2021,2,0,1,0,0,0,0,6791,0,0,0,48,1764,14,,,,95.2,76.16,0,,5000,0,0,L2D/LD1G,0,0,0,Size,n/a,,,,,,config,3125,1764,Each,n/a,0,,,,1.19,0.95,0.05,L2D/LD1G,1,,1
2179,0,Product,1764,/glass-bottles-blue-roll-on-ball-black-cap-12ml/,Glass Bottles Blue Roll On Ball Black Cap 12ml,| Roll on Ball Cap 120ml Glass Bottle Blue,"roll, on, ball, cap, glass, bottle, small, apply, even, smooth, headache, relaxing, , blue",These are a wonderful slim blue glass bottle with roller ball (roll-on) attachment that come with a screw on plastic black cap.,product.aspx,8/15/2012,1,8/15/2012,11/12/2021,2,0,1,0,0,0,0,6791,0,0,0,48,1764,14,,,,95.2,76.16,0,,5000,0,0,L2D/LD1G,0,0,0,Size,n/a,,,,,,config,3124,1764,Case of 30,n/a,0,large_blue.jpg,,,32.13,25.7,1.5,L2D/LD1G,1,,1
2179,0,Product,1764,/glass-bottles-blue-roll-on-ball-black-cap-12ml/,Glass Bottles Blue Roll On Ball Black Cap 12ml,| Roll on Ball Cap 120ml Glass Bottle Blue,"roll, on, ball, cap, glass, bottle, small, apply, even, smooth, headache, relaxing, , blue",These are a wonderful slim blue glass bottle with roller ball (roll-on) attachment that come with a screw on plastic black cap.,product.aspx,8/15/2012,1,8/15/2012,11/12/2021,2,0,1,0,0,0,0,6791,0,0,0,48,1764,14,,,,95.2,76.16,0,,5000,0,0,L2D/LD1G,0,0,0,Size,n/a,,,,,,config,3122,1764,Case of 100,n/a,0,large_blue.jpg,,,95.2,76.16,5,L2D/LD1G,1,,1
2179,0,Product,1764,/glass-bottles-blue-roll-on-ball-black-cap-12ml/,Glass Bottles Blue Roll On Ball Black Cap 12ml,| Roll on Ball Cap 120ml Glass Bottle Blue,"roll, on, ball, cap, glass, bottle, small, apply, even, smooth, headache, relaxing, , blue",These are a wonderful slim blue glass bottle with roller ball (roll-on) attachment that come with a screw on plastic black cap.,product.aspx,8/15/2012,1,8/15/2012,11/12/2021,2,0,1,0,0,0,0,6791,0,0,0,48,1764,14,,,,95.2,76.16,0,,5000,0,0,L2D/LD1G,0,0,0,Size,n/a,,,,,,config,3123,1764,Case of 250,n/a,0,large_blue.jpg,,,208.25,166.6,7.5,L2D/LD1G,1,,1
2180,0,Product,1765,/glass-bottles-blue-roll-on-ball-silver-cap-12ml/,Glass Bottles Blue Roll On Ball Silver Cap 12ml,| Roll on Ball Cap Silver 120ml Glass Bottle Blue,"roll, on, ball, cap, glass, bottle, small, apply, even, smooth, headache, relaxing, , blue",These are a wonderful slim blue glass bottle with roller ball (roll-on) attachment that come with a screw on plastic silver cap.,product.aspx,8/15/2012,1,8/15/2012,11/12/2021,2,0,1,0,0,0,0,6972,0,0,0,48,1765,14,,,,106.4,85.12,0,,5000,0,0,L2D/LD1F,0,0,0,Size,n/a,,,,,,config,3129,1765,Each,n/a,0,large_blue1.jpg,,,1.33,1.06,0.05,L2D/LD1F,1,,1
2180,0,Product,1765,/glass-bottles-blue-roll-on-ball-silver-cap-12ml/,Glass Bottles Blue Roll On Ball Silver Cap 12ml,| Roll on Ball Cap Silver 120ml Glass Bottle Blue,"roll, on, ball, cap, glass, bottle, small, apply, even, smooth, headache, relaxing, , blue",These are a wonderful slim blue glass bottle with roller ball (roll-on) attachment that come with a screw on plastic silver cap.,product.aspx,8/15/2012,1,8/15/2012,11/12/2021,2,0,1,0,0,0,0,6972,0,0,0,48,1765,14,,,,106.4,85.12,0,,5000,0,0,L2D/LD1F,0,0,0,Size,n/a,,,,,,config,3128,1765,Case of 30,n/a,0,large_blue1.jpg,,,35.91,28.73,1.5,L2D/LD1F,1,,1
2180,0,Product,1765,/glass-bottles-blue-roll-on-ball-silver-cap-12ml/,Glass Bottles Blue Roll On Ball Silver Cap 12ml,| Roll on Ball Cap Silver 120ml Glass Bottle Blue,"roll, on, ball, cap, glass, bottle, small, apply, even, smooth, headache, relaxing, , blue",These are a wonderful slim blue glass bottle with roller ball (roll-on) attachment that come with a screw on plastic silver cap.,product.aspx,8/15/2012,1,8/15/2012,11/12/2021,2,0,1,0,0,0,0,6972,0,0,0,48,1765,14,,,,106.4,85.12,0,,5000,0,0,L2D/LD1F,0,0,0,Size,n/a,,,,,,config,3126,1765,Case of 100,n/a,0,large_blue1.jpg,,,106.4,85.12,5,L2D/LD1F,1,,1
2180,0,Product,1765,/glass-bottles-blue-roll-on-ball-silver-cap-12ml/,Glass Bottles Blue Roll On Ball Silver Cap 12ml,| Roll on Ball Cap Silver 120ml Glass Bottle Blue,"roll, on, ball, cap, glass, bottle, small, apply, even, smooth, headache, relaxing, , blue",These are a wonderful slim blue glass bottle with roller ball (roll-on) attachment that come with a screw on plastic silver cap.,product.aspx,8/15/2012,1,8/15/2012,11/12/2021,2,0,1,0,0,0,0,6972,0,0,0,48,1765,14,,,,106.4,85.12,0,,5000,0,0,L2D/LD1F,0,0,0,Size,n/a,,,,,,config,3127,1765,Case of 250,n/a,0,large_blue1.jpg,,,232.75,186.2,7.5,L2D/LD1F,1,,1
2181,0,Product,1766,/glass-bottles-blue-with-brush-cap-10ml/2/,Glass Bottles Blue with Brush Cap 10ml,| Helmsley Blue Glass Bottle 10ml with Brush Cap,"helmsley, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, brush cap","Glass bottles blue 10ml with a black brush cap ideal for nail, make up or beauty products.",product.aspx,8/15/2012,1,8/15/2012,3/13/2020,2,0,1,0,0,0,0,5629,0,0,0,48,1766,14,,,,10.1,8.08,0,,400,0,0,L3B/LD1L,0,0,0,Size,n/a,,,,,,config,3133,1766,Each,n/a,0,,,,1.15,0.92,0.04,C8C/LD1L,1,,1
2181,0,Product,1766,/glass-bottles-blue-with-brush-cap-10ml/2/,Glass Bottles Blue with Brush Cap 10ml,| Helmsley Blue Glass Bottle 10ml with Brush Cap,"helmsley, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, brush cap","Glass bottles blue 10ml with a black brush cap ideal for nail, make up or beauty products.",product.aspx,8/15/2012,1,8/15/2012,3/13/2020,2,0,1,0,0,0,0,5629,0,0,0,48,1766,14,,,,10.1,8.08,0,,400,0,0,L3B/LD1L,0,0,0,Size,n/a,,,,,,config,3130,1766,Case of 10,n/a,0,,,,10.35,8.28,0.4,C8C/LD1L,1,,1
2181,0,Product,1766,/glass-bottles-blue-with-brush-cap-10ml/2/,Glass Bottles Blue with Brush Cap 10ml,| Helmsley Blue Glass Bottle 10ml with Brush Cap,"helmsley, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, brush cap","Glass bottles blue 10ml with a black brush cap ideal for nail, make up or beauty products.",product.aspx,8/15/2012,1,8/15/2012,3/13/2020,2,0,1,0,0,0,0,5629,0,0,0,48,1766,14,,,,10.1,8.08,0,,400,0,0,L3B/LD1L,0,0,0,Size,n/a,,,,,,config,3132,1766,Case of 50,n/a,0,,,,46,36.8,2,C8C/LD1L,1,,1
2181,0,Product,1766,/glass-bottles-blue-with-brush-cap-10ml/2/,Glass Bottles Blue with Brush Cap 10ml,| Helmsley Blue Glass Bottle 10ml with Brush Cap,"helmsley, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, brush cap","Glass bottles blue 10ml with a black brush cap ideal for nail, make up or beauty products.",product.aspx,8/15/2012,1,8/15/2012,3/13/2020,2,0,1,0,0,0,0,5629,0,0,0,48,1766,14,,,,10.1,8.08,0,,400,0,0,L3B/LD1L,0,0,0,Size,n/a,,,,,,config,3131,1766,Case of 100,n/a,0,,,,80.5,64.4,4,C8C/LD1L,1,,1
2182,0,Product,1767,/glass-bottles-blue-with-glass-pipette-screw-on-cap-10ml/2/,Glass Bottles Blue with Glass Pipette Screw On Cap 10ml,| Helmsley Blue Glass Bottle 10ml with Screw On Glass Pipette,"helmsley, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, glass pipette",Glass bottles blue 10ml with a pipette type screw on cap which has a natural rubber bulb and glass tube that is ideal for dispensing oils more accurately.,product.aspx,8/15/2012,1,8/15/2012,3/13/2020,2,0,1,0,0,0,0,5669,0,0,0,48,1767,14,,,,13.32,10.66,0,,400,0,0,L3B/LD1A,0,0,0,Size,n/a,,,,,,config,3136,1767,Case of 50,n/a,0,,,,59.2,47.36,2,C8C/KD1A,0,,1
2182,0,Product,1767,/glass-bottles-blue-with-glass-pipette-screw-on-cap-10ml/2/,Glass Bottles Blue with Glass Pipette Screw On Cap 10ml,| Helmsley Blue Glass Bottle 10ml with Screw On Glass Pipette,"helmsley, blue, glass, bottle, protect, light, damage, prolong, shelf life, essential oil, fragrance oil, bath oil, nail oil, beauty, glass pipette",Glass bottles blue 10ml with a pipette type screw on cap which has a natural rubber bulb and glass tube that is ideal for dispensing oils more accurately.,product.aspx,8/15/2012,1,8/15/2012,3/13/2020,2,0,1,0,0,0,0,5669,0,0,0,48,1767,14,,,,13.32,10.66,0,,400,0,0,L3B/LD1A,0,0,0,Size,n/a,,,,,,config,3135,1767,Case of 100,n/a,0,,,,103.6,82.88,4,C8C/KD1A,0,,1
